Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths,Island_encoded,Cluster
4/24/2020,ID-PA,Papua,6,0,0,6,136,7,34,95,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.38,31.33,0.0,1.61,0.16,5.15%,25.00%,0.86,1.0,1,1
4/24/2020,ID-PB,Papua Barat,2,0,0,2,15,1,1,13,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,1.75,13.15,0.0,0.88,0.09,6.67%,6.67%,0.4,1.0,1,1
4/25/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,0,2,78,7,39,32,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,21.48,0.0,1.93,0.19,8.97%,50.00%,2.0,1.0,0,1
4/25/2020,ID-PA,Papua,0,0,0,0,136,7,34,95,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,31.33,0.0,1.61,0.16,5.15%,25.00%,0.0,1.0,1,1
4/25/2020,ID-PB,Papua Barat,1,0,0,1,16,1,1,14,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,14.03,0.0,0.88,0.09,6.25%,6.25%,0.5,1.0,1,1
4/26/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,0,3,81,7,39,35,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,22.31,0.0,1.93,0.19,8.64%,48.15%,1.5,1.0,0,1
4/26/2020,ID-PB,Papua Barat,0,0,0,0,16,1,1,14,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,14.03,0.0,0.88,0.09,6.25%,6.25%,0.0,1.0,1,1
4/27/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,2,-1,82,7,41,34,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,22.58,0.0,1.93,0.19,8.54%,50.00%,0.33,1.0,0,1
4/27/2020,ID-PA,Papua,10,0,0,10,151,7,34,110,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.3,34.79,0.0,1.61,0.16,4.64%,22.52%,2.0,1.0,1,1
4/27/2020,ID-PB,Papua Barat,0,0,0,0,16,1,1,14,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,14.03,0.0,0.88,0.09,6.25%,6.25%,1.0,1.0,1,1
4/28/2020,ID-YO,Daerah Istimewa Yogyakarta,10,0,1,9,92,7,42,43,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.75,25.34,0.0,1.93,0.19,7.61%,45.65%,10.0,1.0,0,1
4/28/2020,ID-PA,Papua,26,0,16,10,177,7,50,120,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,5.99,40.78,0.0,1.61,0.16,3.95%,28.25%,2.6,1.0,1,1
4/29/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,3,-2,93,7,45,41,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,25.61,0.0,1.93,0.19,7.53%,48.39%,0.1,1.0,0,1
4/29/2020,ID-PA,Papua,12,0,0,12,189,7,50,132,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.76,43.54,0.0,1.61,0.16,3.70%,26.46%,0.46,1.0,1,1
4/29/2020,ID-PB,Papua Barat,0,0,0,0,37,1,1,35,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,32.44,0.0,0.88,0.09,2.70%,2.70%,0.0,1.0,1,1
4/30/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,94,7,45,42,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,25.89,0.0,1.93,0.19,7.45%,47.87%,1.0,1.0,0,1
4/30/2020,ID-PA,Papua,16,0,0,16,205,7,50,148,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,3.69,47.23,0.0,1.61,0.16,3.41%,24.39%,1.33,1.0,1,1
4/30/2020,ID-PB,Papua Barat,0,0,0,0,37,1,1,35,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,32.44,0.0,0.88,0.09,2.70%,2.70%,1.0,1.0,1,1
5/1/2020,ID-YO,Daerah Istimewa Yogyakarta,9,0,5,4,103,7,50,46,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.48,28.37,0.0,1.93,0.19,6.80%,48.54%,9.0,1.0,0,1
5/1/2020,ID-PA,Papua,5,0,1,4,210,7,51,152,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.15,48.38,0.0,1.61,0.16,3.33%,24.29%,0.31,1.0,1,1
5/2/2020,ID-YO,Daerah Istimewa Yogyakarta,10,0,0,10,113,7,50,56,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.75,31.12,0.0,1.93,0.19,6.19%,44.25%,1.11,1.0,0,1
5/2/2020,ID-PA,Papua,29,0,0,29,239,7,51,181,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,6.68,55.06,0.0,1.61,0.16,2.93%,21.34%,5.8,1.0,1,1
5/2/2020,ID-PB,Papua Barat,1,0,0,1,43,1,1,41,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,37.7,0.0,0.88,0.09,2.33%,2.33%,0.2,1.0,1,1
5/3/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,114,7,50,57,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,31.4,0.0,1.93,0.19,6.14%,43.86%,0.1,1.0,0,1
5/3/2020,ID-PA,Papua,0,0,0,0,239,7,51,181,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,55.06,0.0,1.61,0.16,2.93%,21.34%,0.0,1.0,1,1
5/3/2020,ID-PB,Papua Barat,0,0,0,0,43,1,1,41,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,37.7,0.0,0.88,0.09,2.33%,2.33%,0.0,1.0,1,1
5/4/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,4,-4,114,7,54,53,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,31.4,0.0,1.93,0.19,6.14%,47.37%,0.0,1.0,0,1
5/4/2020,ID-PA,Papua,0,0,0,0,239,7,51,181,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,55.06,0.0,1.61,0.16,2.93%,21.34%,1.0,1.0,1,1
5/4/2020,ID-PB,Papua Barat,0,0,0,0,43,1,1,41,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,37.7,0.0,0.88,0.09,2.33%,2.33%,1.0,1.0,1,1
5/6/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,5,-4,121,7,60,54,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,33.32,0.0,1.93,0.19,5.79%,49.59%,0.17,1.0,0,1
5/6/2020,ID-PA,Papua,1,0,0,1,246,7,51,188,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,56.68,0.0,1.61,0.16,2.85%,20.73%,0.17,1.0,1,1
5/6/2020,ID-PB,Papua Barat,4,0,0,4,53,1,1,51,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,3.51,46.46,0.0,0.88,0.09,1.89%,1.89%,0.67,1.0,1,1
5/7/2020,ID-YO,Daerah Istimewa Yogyakarta,15,0,1,14,136,7,61,68,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,4.13,37.46,0.0,1.93,0.19,5.15%,44.85%,15.0,1.0,0,1
5/7/2020,ID-PA,Papua,4,0,0,4,250,7,51,192,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.92,57.6,0.0,1.61,0.16,2.80%,20.40%,4.0,1.0,1,1
5/7/2020,ID-PB,Papua Barat,0,0,0,0,53,1,1,51,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,46.46,0.0,0.88,0.09,1.89%,1.89%,0.0,1.0,1,1
5/8/2020,ID-YO,Daerah Istimewa Yogyakarta,6,0,0,6,142,7,61,74,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,39.11,0.0,1.93,0.19,4.93%,42.96%,0.4,1.0,0,1
5/8/2020,ID-PA,Papua,13,0,0,13,263,7,51,205,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,3.0,60.59,0.0,1.61,0.16,2.66%,19.39%,3.25,1.0,1,1
5/8/2020,ID-PB,Papua Barat,0,0,0,0,53,1,1,51,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,46.46,0.0,0.88,0.09,1.89%,1.89%,1.0,1.0,1,1
5/9/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,2,1,145,7,63,75,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,39.93,0.0,1.93,0.19,4.83%,43.45%,0.5,1.0,0,1
5/9/2020,ID-PA,Papua,12,0,0,12,275,7,51,217,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.76,63.36,0.0,1.61,0.16,2.55%,18.55%,0.92,1.0,1,1
5/9/2020,ID-PB,Papua Barat,0,0,0,0,53,1,1,51,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,46.46,0.0,0.88,0.09,1.89%,1.89%,1.0,1.0,1,1
5/10/2020,ID-YO,Daerah Istimewa Yogyakarta,7,0,0,7,152,7,63,82,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.93,41.86,0.0,1.93,0.19,4.61%,41.45%,2.33,1.0,0,1
5/10/2020,ID-PA,Papua,30,0,0,30,305,7,51,247,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,6.91,70.27,0.0,1.61,0.16,2.30%,16.72%,2.5,1.0,1,1
5/11/2020,ID-PA,Papua,0,0,0,0,305,7,51,247,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,70.27,0.0,1.61,0.16,2.30%,16.72%,0.0,1.0,1,1
5/11/2020,ID-PB,Papua Barat,0,0,0,0,70,1,3,66,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,61.37,0.0,0.88,0.09,1.43%,4.29%,0.0,1.0,1,1
5/12/2020,ID-YO,Daerah Istimewa Yogyakarta,10,0,0,10,168,8,69,91,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.75,46.27,0.0,2.2,0.22,4.76%,41.07%,1.67,0.0,0,1
5/12/2020,ID-PB,Papua Barat,0,0,0,0,70,1,3,66,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,61.37,0.0,0.88,0.09,1.43%,4.29%,1.0,1.0,1,1
5/13/2020,ID-YO,Daerah Istimewa Yogyakarta,12,0,1,11,180,8,70,102,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,3.3,49.57,0.0,2.2,0.22,4.44%,38.89%,1.2,1.0,0,1
5/13/2020,ID-PA,Papua,5,0,0,5,326,7,51,268,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,1.15,75.11,0.0,1.61,0.16,2.15%,15.64%,0.31,1.0,1,1
5/13/2020,ID-PB,Papua Barat,0,0,0,0,70,1,3,66,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,61.37,0.0,0.88,0.09,1.43%,4.29%,1.0,1.0,1,1
5/14/2020,ID-YO,Daerah Istimewa Yogyakarta,4,0,7,-3,184,8,77,99,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.1,50.67,0.0,2.2,0.22,4.35%,41.85%,0.33,1.0,0,1
5/14/2020,ID-PA,Papua,4,0,0,4,330,7,51,272,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.92,76.03,0.0,1.61,0.16,2.12%,15.45%,0.8,1.0,1,1
5/15/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,12,-9,187,8,89,90,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.83,51.5,0.0,2.2,0.22,4.28%,47.59%,0.75,1.0,0,1
5/15/2020,ID-PA,Papua,3,0,0,3,333,7,51,275,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.69,76.72,0.0,1.61,0.16,2.10%,15.32%,0.75,1.0,1,1
5/15/2020,ID-PB,Papua Barat,0,0,0,0,88,1,3,84,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,77.15,0.0,0.88,0.09,1.14%,3.41%,0.0,1.0,1,1
5/16/2020,ID-YO,Daerah Istimewa Yogyakarta,6,0,1,5,193,8,90,95,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,53.15,0.0,2.2,0.22,4.15%,46.63%,2.0,1.0,0,1
5/16/2020,ID-PA,Papua,15,0,0,15,348,7,51,290,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,3.46,80.18,0.0,1.61,0.16,2.01%,14.66%,5.0,1.0,1,1
5/17/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,3,2,198,8,93,97,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,54.53,0.0,2.2,0.22,4.04%,46.97%,0.83,1.0,0,1
5/17/2020,ID-PA,Papua,33,0,0,33,381,7,51,323,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,7.6,87.78,0.0,1.61,0.16,1.84%,13.39%,2.2,1.0,1,1
5/17/2020,ID-PB,Papua Barat,3,0,0,3,105,1,6,98,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,92.05,0.0,0.88,0.09,0.95%,5.71%,0.21,1.0,1,1
5/18/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,3,-2,199,8,96,95,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,54.81,0.0,2.2,0.22,4.02%,48.24%,0.2,1.0,0,1
5/18/2020,ID-PA,Papua,0,0,0,0,381,7,51,323,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.0,87.78,0.0,1.61,0.16,1.84%,13.39%,0.0,1.0,1,1
5/18/2020,ID-PB,Papua Barat,0,0,0,0,105,1,6,98,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,92.05,0.0,0.88,0.09,0.95%,5.71%,0.0,1.0,1,1
5/19/2020,ID-YO,Daerah Istimewa Yogyakarta,7,0,12,-5,206,8,108,90,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.93,56.73,0.0,2.2,0.22,3.88%,52.43%,7.0,1.0,0,1
5/19/2020,ID-PB,Papua Barat,0,0,0,0,105,1,6,98,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,92.05,0.0,0.88,0.09,0.95%,5.71%,1.0,1.0,1,1
5/20/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,8,-6,208,8,116,84,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.55,57.28,0.0,2.2,0.22,3.85%,55.77%,0.29,1.0,0,1
5/20/2020,ID-PA,Papua,20,0,0,20,407,7,51,349,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,4.61,93.77,0.0,1.61,0.16,1.72%,12.53%,3.33,1.0,1,1
5/21/2020,ID-YO,Daerah Istimewa Yogyakarta,6,0,7,-1,214,8,123,83,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.65,58.94,0.0,2.2,0.22,3.74%,57.48%,3.0,1.0,0,1
5/21/2020,ID-PA,Papua,1,0,0,1,408,7,51,350,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.23,94.0,0.0,1.61,0.16,1.72%,12.50%,0.05,1.0,1,1
5/21/2020,ID-PB,Papua Barat,3,0,1,2,109,1,8,100,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,95.56,0.0,0.88,0.09,0.92%,7.34%,3.0,1.0,1,1
5/22/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,2,3,219,8,125,86,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,60.31,0.0,2.2,0.22,3.65%,57.08%,0.83,1.0,0,1
5/22/2020,ID-PA,Papua,27,0,0,27,435,7,51,377,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,6.22,100.22,0.0,1.61,0.16,1.61%,11.72%,27.0,1.0,1,1
5/22/2020,ID-PB,Papua Barat,10,0,4,6,119,1,12,106,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,8.77,104.32,0.0,0.88,0.09,0.84%,10.08%,3.33,1.0,1,1
5/23/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,6,-1,224,8,131,85,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,61.69,0.0,2.2,0.22,3.57%,58.48%,1.0,1.0,0,1
5/23/2020,ID-PA,Papua,56,0,0,56,491,7,51,433,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,12.9,113.12,0.0,1.61,0.16,1.43%,10.39%,2.07,1.0,1,1
5/24/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,4,-3,225,8,135,82,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.28,61.97,0.0,2.2,0.22,3.56%,60.00%,0.2,1.0,0,1
5/24/2020,ID-PA,Papua,62,0,0,62,553,7,51,495,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,14.28,127.41,0.0,1.61,0.16,1.27%,9.22%,1.11,1.0,1,1
5/24/2020,ID-PB,Papua Barat,1,0,0,1,130,2,20,108,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.88,113.97,0.0,1.75,0.18,1.54%,15.38%,0.1,0.0,1,1
5/25/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,1,-1,225,8,136,81,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,61.97,0.0,2.2,0.22,3.56%,60.44%,0.0,1.0,0,1
5/25/2020,ID-PA,Papua,9,0,20,-11,562,7,71,484,Province,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,2.07,129.48,0.0,1.61,0.16,1.25%,12.63%,0.15,1.0,1,1
5/25/2020,ID-PB,Papua Barat,0,0,3,-3,130,2,23,105,Province,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,0.0,113.97,0.0,1.75,0.18,1.54%,17.69%,0.0,1.0,1,1
5/26/2020,ID-YO,Daerah Istimewa Yogyakarta,0,0,4,-4,225,8,140,77,Province,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,0.0,61.97,0.0,2.2,0.22,3.56%,62.22%,1.0,1.0,0,1
